name,latitude,longitude
Lasioglossum (Dialictus) gundlachii,18.750555555555557,-66.9
Lasioglossum (Dialictus) gundlachii,18.654999999999998,-66.27722222222222
Lasioglossum (Dialictus) gundlachii,18.190555555555555,-66.28361111111111
Lasioglossum (Dialictus) gundlachii,18.573333333333334,-66.53694444444444
Lasioglossum (Dialictus) gundlachii,18.596666666666664,-66.19833333333334
Lasioglossum (Dialictus) gundlachii,18.62027777777778,-66.16027777777778
Lasioglossum (Dialictus) gundlachii,18.616111111111113,-66.16027777777778
Lasioglossum (Dialictus) gundlachii,18.602777777777778,-66.20222222222223
Lasioglossum (Dialictus) gundlachii,18.835555555555555,-67.03055555555555
Lasioglossum (Dialictus) gundlachii,18.36888888888889,-66.99388888888889
Lasioglossum (Dialictus) gundlachii,18.625833333333336,-66.19666666666667
Lasioglossum (Dialictus) gundlachii,18.61777777777778,-66.20194444444445
Lasioglossum (Dialictus) gundlachii,18.6175,-66.1888888888889
Lasioglossum (Dialictus) gundlachii,18.716944444444444,-66.82388888888889
Lasioglossum (Dialictus) gundlachii,18.708055555555553,-66.83055555555555
Lasioglossum (Dialictus) gundlachii,18.726666666666667,-66.8436111111111
Lasioglossum (Dialictus) gundlachii,18.341666666666665,-67.24388888888889
Lasioglossum (Dialictus) gundlachii,18.32611111111111,-67.25527777777778
Lasioglossum (Dialictus) gundlachii,18.345277777777778,-67.2375
Lasioglossum (Dialictus) gundlachii,18.38388888888889,-66.65222222222222
Lasioglossum (Dialictus) gundlachii,18.378888888888888,-66.65527777777778
Lasioglossum (Dialictus) gundlachii,18.106944444444444,-67.2088888888889
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,19.39888888888889,-67.36611111111112
Lasioglossum (Dialictus) gundlachii,18.240833333333335,-66.69722222222222
Lasioglossum (Dialictus) gundlachii,18.63888888888889,-66.38583333333334
Lasioglossum (Dialictus) gundlachii,18.641666666666666,-66.39555555555556
Lasioglossum (Dialictus) gundlachii,18.606388888888887,-66.18027777777779
Lasioglossum (Dialictus) gundlachii,18.136388888888888,-67.09027777777777
Lasioglossum (Dialictus) gundlachii,18.179166666666667,-66.43416666666667
Lasioglossum (Dialictus) gundlachii,18.004722222222224,-66.46527777777779
Lasioglossum (Dialictus) gundlachii,18.11861111111111,-66.43416666666667
Lasioglossum (Dialictus) gundlachii,18.74388888888889,-66.43166666666667
Lasioglossum (Dialictus) gundlachii,18.575555555555557,-66.06472222222222
Lasioglossum (Dialictus) gundlachii,18.448333333333334,-67.17583333333334
Lasioglossum (Dialictus) gundlachii,18.393333333333334,-66.81722222222221
Lasioglossum (Dialictus) gundlachii,18.393333333333334,-66.81722222222221
Lasioglossum (Dialictus) gundlachii,18.393333333333334,-66.81722222222221
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.317777777777778,-66.99055555555556
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Dialictus) gundlachii,18.23638888888889,-66.88055555555555
Lasioglossum (Habralictellus) eickwortellum,18.36888888888889,-66.99
Lasioglossum (Habralictellus) eickwortellum,19.39888888888889,-67.36611111111112
Lasioglossum (Habralictellus) eickwortellum,18.631944444444446,-66.3888888888889
Lasioglossum (Habralictellus) eickwortellum,18.185555555555556,-66.84638888888888
Lasioglossum (Habralictellus) eickwortellum,18.185555555555556,-66.84638888888888
Lasioglossum (Habralictellus) eickwortellum,18.23638888888889,-66.88055555555555
Lasioglossum (Habralictellus) rufopanticis,18.546666666666667,-66.10249999999999
Lasioglossum (Habralictellus) rufopanticis,18.619444444444447,-67.48333333333333
Lasioglossum (Habralictellus) rufopanticis,18.638333333333335,-67.51972222222223
Lasioglossum (Habralictellus) rufopanticis,18.61888888888889,-67.50333333333333
Lasioglossum (Habralictellus) rufopanticis,18.307222222222222,-67.18833333333333
Lasioglossum (Habralictellus) rufopanticis,18.141388888888887,-68.49083333333333
Lasioglossum (Habralictellus) rufopanticis,18.325833333333332,-67.24055555555556
Lasioglossum (Habralictellus) rufopanticis,16.064444444444444,-67.86833333333333
Lasioglossum (Habralictellus) rufopanticis,18.62388888888889,-66.19833333333334
Lasioglossum (Habralictellus) rufopanticis,18.621944444444445,-66.21083333333334
Lasioglossum (Habralictellus) rufopanticis,18.622777777777777,-66.20222222222222
Lasioglossum (Habralictellus) rufopanticis,18.791944444444447,-67.57638888888889
Lasioglossum (Habralictellus) rufopanticis,18.798055555555557,-64.96000000000001
Lasioglossum (Habralictellus) rufopanticis,18.798055555555557,-64.96000000000001
Lasioglossum (Habralictellus) rufopanticis,18.798055555555557,-64.96000000000001
Lasioglossum (Habralictellus) rufopanticis,18.798055555555557,-64.96000000000001
Lasioglossum (Dialictus) adriani,22.703055555555554,-84.16638888888889
Lasioglossum (Dialictus) adriani,22.713055555555556,-84.17805555555556
Lasioglossum (Dialictus) adriani,22.71388888888889,-84.15944444444445
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.642777777777777,-77.39250000000001
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) sierramaestrensis,21.50916666666667,-76.44111111111111
Lasioglossum (Dialictus) sierramaestrensis,21.50888888888889,-76.44083333333333
Lasioglossum (Dialictus) sierramaestrensis,21.50916666666667,-76.4413888888889
Lasioglossum (Dialictus) sierramaestrensis,20.569444444444446,-76.70972222222223
Lasioglossum (Dialictus) sierramaestrensis,20.569444444444446,-76.70972222222223
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,20.02611111111111,-76.05333333333333
Lasioglossum (Dialictus) engel,21.50916666666667,-76.4413888888889
Lasioglossum (Dialictus) engel,20.6425,-77.41666666666667
Lasioglossum (Dialictus) engel,20.6425,-77.41666666666667
